Temparature,Humidity,Moisture,SoilType,CropType,Nitrogen,Potassium,Phosphorous,WaterNeeded,FertilizerName
30.04,59.31,23.46,Black,Wheat,37,2,0,55.4015655,Urea
40,70.46,49.59,Black,Cotton,11,20,17,42.9962013,DAP
31.02,63.58,48.47,Loamy,Tobacco,5,0,14,49.62339,DAP
38.72,62.6,32.93,Clayey,Maize,14,0,41,56.74336624,10/26/2026
30.61,64.43,45.47,Red,Cotton,25,4,19,47.38956915,10/26/2026
30.45,47.88,24.31,Red,Millets,46,3,0,72.4020264,20-20
28.73,61.1,60.49,Black,Oil seeds,8,11,11,27.3484269,17-17-17
28.37,51.61,45.94,Red,Paddy,4,7,30,72.19321065,20-20
25.09,43.46,52.01,Black,Sugarcane,11,0,8,44.04834135,14-35-14
26.06,45.12,29.83,Clayey,Pulses,9,17,19,44.6618016,28-28
27.7,52.81,45.3,Red,Oil seeds,8,20,14,47.5312915,10/26/2026
33.17,57.64,31.57,Red,Wheat,18,2,34,65.8789296,Urea
26.6,55.39,57.23,Red,Paddy,34,0,1,53.28425603,17-17-17
24.5,53.2,40.47,Sandy,Sugarcane,6,18,18,67.2355632,DAP
29.08,60.86,42.96,Loamy,Wheat,42,0,0,44.337192,28-28
34.13,51.37,63.68,Clayey,Pulses,6,14,29,26.898592,10/26/2026
25.24,50.51,43.13,Clayey,Barley,11,0,12,34.224366,14-35-14
23.91,49.16,24.07,Black,Sugarcane,4,6,28,65.06502444,17-17-17
27.47,58.55,35.02,Loamy,Oil seeds,9,22,11,49.167117,28-28
26.71,53.04,48.29,Red,Oil seeds,37,0,0,43.741489,28-28
34.59,63.22,42.17,Clayey,Maize,14,0,41,44.56472328,28-28
25.82,49.88,37.06,Black,Pulses,27,0,18,43.447482,14-35-14
32.62,66.69,34.48,Loamy,Ground Nuts,23,2,18,53.657604,DAP
36.46,69.63,49.78,Sandy,Millets,11,2,8,53.0955972,14-35-14
28.63,48.69,39.09,Red,Sugarcane,40,0,1,72.2200429,20-20
31.48,74.48,40.94,Red,Pulses,21,0,24,49.1922552,DAP
30.1,61.63,36.49,Black,Cotton,12,2,28,45.37567215,DAP
28.57,50.92,24.51,Clayey,Ground Nuts,7,10,25,49.3281856,20-20
24.06,52.41,28.87,Black,Tobacco,27,3,18,55.24539066,10/26/2026
32.76,50.53,26.65,Sandy,Tobacco,17,4,32,95.3309412,14-35-14
32.02,56.24,36.81,Red,Maize,33,1,0,65.69434608,DAP
27.39,68.54,31.22,Sandy,Cotton,13,0,40,58.1961336,Urea
28.17,44.52,37.4,Sandy,Cotton,27,4,15,63.160896,DAP
39.6,57.34,40.13,Sandy,Paddy,11,0,36,108.3371598,DAP
27.83,67.66,56.62,Sandy,Barley,14,14,19,37.3918248,10/26/2026
26,54.8,54.3,Red,Cotton,7,6,30,37.50142,14-35-14
27.72,53.82,38.47,Clayey,Tobacco,40,1,0,46.38672864,10/26/2026
26.97,44.41,51.42,Loamy,Millets,6,21,14,39.706863,DAP
34.47,63.73,36.79,Red,Sugarcane,14,0,35,78.70735373,20-20
39.41,72.15,42.56,Black,Millets,8,17,16,47.9454552,20-20
35,63.21,33.69,Red,Pulses,6,15,18,64.47619695,DAP
33.33,65.37,31.42,Black,Sugarcane,39,0,4,67.38036435,10/26/2026
37.4,66.12,61.2,Loamy,Millets,23,0,22,35.59512,17-17-17
21.33,59.53,34.34,Red,Pulses,11,0,17,45.4265427,28-28
31.46,62,46.01,Black,Barley,9,13,17,39.8057472,Urea
33.94,65,36.07,Red,Sugarcane,44,0,4,78.05431062,10/26/2026
31.36,59.58,69.23,Sandy,Maize,16,0,34,33.68318052,20-20
26.24,43.51,41,Red,Sugarcane,25,4,23,68.1076825,20-20
37.57,60.17,47.52,Clayey,Paddy,8,13,14,59.8618368,14-35-14
31.62,67.35,40.08,Loamy,Cotton,12,16,11,47.675348,DAP
32.76,52.66,70,Clayey,Tobacco,18,4,30,25.68672,20-20
33.93,52.27,42,Clayey,Wheat,15,0,37,42.5604,28-28
40,71.21,45.73,Clayey,Sugarcane,38,0,2,53.27729316,DAP
33.55,59.39,30.38,Clayey,Maize,14,0,34,53.54919768,17-17-17
31.97,58.12,24.71,Sandy,Barley,25,1,19,76.6873824,Urea
37,55.83,42.57,Black,Tobacco,23,0,18,59.59614474,10/26/2026
22.38,50.14,29.26,Red,Ground Nuts,17,3,44,54.2285766,Urea
29.83,52.91,34.01,Sandy,Wheat,11,4,9,65.8883754,20-20
34.6,57.76,33.56,Sandy,Wheat,18,0,42,72.0103296,Urea
24.63,50.31,63.27,Sandy,Sugarcane,36,0,0,42.46127574,17-17-17
28.46,54.38,40.69,Loamy,Cotton,22,0,25,47.287863,14-35-14
34.16,69.55,53.12,Clayey,Sugarcane,5,6,23,40.73253184,28-28
28.72,55.54,27.69,Sandy,Sugarcane,39,0,3,89.87062812,28-28
34.75,56.36,27.64,Black,Cotton,3,16,21,59.4712368,Urea
27.34,54.86,36.42,Clayey,Cotton,28,3,21,39.29244,20-20
31.48,49.9,41.72,Sandy,Wheat,38,0,0,61.5506736,17-17-17
32.2,53.44,28.81,Sandy,Maize,12,1,15,82.39359744,28-28
32.88,64.12,33.49,Red,Ground Nuts,9,0,36,61.235757,Urea
27.04,49.54,35.64,Loamy,Cotton,13,0,12,51.043916,28-28
34.58,65.76,56.38,Sandy,Millets,18,4,40,45.1624032,17-17-17
32.86,71.74,67.98,Clayey,Cotton,15,13,19,20.454376,28-28
29.02,43.2,31.33,Sandy,Barley,34,0,4,71.2300176,Urea
35.62,63.55,49.96,Clayey,Tobacco,13,2,36,42.97755456,Urea
26.47,64.77,23.03,Red,Millets,8,20,12,59.73680185,Urea
30.32,69.9,51.72,Black,Sugarcane,5,6,29,42.75546444,10/26/2026
37.98,63.73,31.31,Loamy,Tobacco,13,4,37,77.5606266,14-35-14
24.99,55.26,37.78,Clayey,Oil seeds,9,18,13,36.012936,DAP
27.03,63.04,37.86,Sandy,Maize,28,0,22,59.50078992,17-17-17
27,44.44,50.65,Sandy,Wheat,25,0,14,48.430116,28-28
22.74,59.33,60.29,Sandy,Cotton,14,0,4,31.3621638,DAP
33.12,67.93,44.16,Sandy,Paddy,16,18,15,82.696248,10/26/2026
28.82,49.32,54.64,Black,Paddy,14,1,39,50.8136328,10/26/2026
26.84,60.73,44.94,Clayey,Wheat,36,0,0,32.2937912,17-17-17
33.36,58.08,48.3,Black,Tobacco,9,14,17,48.9570048,17-17-17
26.54,64.11,37.2,Sandy,Tobacco,8,9,34,64.229328,14-35-14
24.72,63.9,39.65,Sandy,Pulses,15,21,11,48.876258,20-20
23.56,60.5,36.73,Loamy,Millets,9,0,5,42.308649,20-20
30.38,63.85,24.8,Red,Sugarcane,11,14,16,84.7760056,10/26/2026
28.1,59.34,39.97,Loamy,Sugarcane,4,18,16,59.7232467,17-17-17
27.21,55.78,28.17,Red,Ground Nuts,7,6,27,60.4686489,Urea
34.83,66.32,48.03,Black,Pulses,18,0,21,40.458645,Urea
27.7,55.91,25.34,Loamy,Millets,38,0,0,57.820437,10/26/2026
24.39,46.09,36.57,Black,Cotton,26,4,26,43.23483945,10/26/2026
36.99,77.28,25.49,Black,Wheat,9,0,37,57.2281506,10/26/2026
32.44,66.7,44.68,Black,Sugarcane,6,2,14,52.76980332,14-35-14
34.35,65.77,49.74,Clayey,Pulses,22,1,20,34.5044952,28-28
31.54,64.72,32.88,Loamy,Paddy,6,10,27,81.268896,28-28
31.63,63.91,42.19,Red,Wheat,40,4,1,51.70266255,10/26/2026
32.04,75.94,20.1,Black,Wheat,8,6,27,54.730701,10/26/2026
28.35,58.1,36.8,Loamy,Ground Nuts,34,4,0,49.0748,28-28
30.62,58.67,46.57,Sandy,Wheat,14,0,9,52.5142098,20-20
25.71,43.52,40.7,Loamy,Oil seeds,15,0,34,47.23838,Urea
33.22,60.99,43.26,Red,Oil seeds,37,0,3,53.6417123,Urea
29.92,50.28,36.3,Clayey,Ground Nuts,32,0,2,43.16312,Urea
26.25,53.05,28.22,Sandy,Sugarcane,7,3,9,85.0743738,Urea
27.4,59.79,36.45,Loamy,Paddy,12,0,11,71.40319125,10/26/2026
39.29,62.84,52.03,Red,Millets,3,7,32,51.2684172,17-17-17
27.21,58.5,64.74,Black,Pulses,13,4,31,23.8544478,14-35-14
28.88,60.38,31.01,Red,Wheat,12,0,40,58.8670973,14-35-14
26.97,51.01,56.59,Loamy,Oil seeds,14,4,11,34.0486335,10/26/2026
30.38,63.18,56.23,Loamy,Tobacco,12,11,26,41.5832508,14-35-14
36.01,67.22,35.57,Red,Tobacco,35,0,0,75.19058316,DAP
33.67,56.87,39.33,Sandy,Oil seeds,25,0,23,64.7263962,20-20
37.68,54.79,33.81,Sandy,Sugarcane,15,0,45,101.1551323,Urea
22.12,45.25,38.99,Red,Tobacco,7,12,19,57.67385118,17-17-17
32.18,53.93,42.41,Clayey,Wheat,16,0,14,40.2646244,14-35-14
33.87,55.06,65.59,Red,Oil seeds,11,0,9,34.1453871,Urea
29.63,72.87,59.15,Clayey,Paddy,8,11,28,35.698815,Urea
24.32,45.16,50.1,Sandy,Paddy,9,3,38,68.317092,DAP
27.86,59.09,26.75,Black,Paddy,4,20,24,75.32755313,10/26/2026
25.48,58.52,38.7,Clayey,Cotton,14,2,31,35.16168,28-28
37.88,62.19,32.88,Loamy,Paddy,7,0,36,95.308722,DAP
32.84,55.64,38.3,Black,Pulses,33,4,3,48.788658,28-28
29.85,63.07,35.41,Sandy,Pulses,9,2,36,60.5841282,DAP
24.47,48.15,50.29,Clayey,Pulses,18,0,19,29.7723132,20-20
25.43,56.68,51.55,Red,Wheat,24,0,14,38.649534,14-35-14
32.52,76.7,58.47,Sandy,Tobacco,18,0,42,45.86307408,14-35-14
22.93,53.13,31.62,Red,Wheat,35,0,0,52.1223131,Urea
27.23,57.59,62.86,Loamy,Paddy,13,7,26,42.1529715,Urea
34.29,77.99,23.79,Loamy,Paddy,8,1,11,90.97759275,10/26/2026
35.01,59.29,60.12,Loamy,Oil seeds,4,10,29,36.04155,14-35-14
28.79,50.73,37.84,Black,Ground Nuts,30,1,2,45.9943596,10/26/2026
25.3,56.4,43.77,Black,Ground Nuts,20,3,22,36.639468,DAP
29.81,61.85,63.84,Clayey,Maize,12,10,33,25.04137856,10/26/2026
35.87,58.52,45.11,Loamy,Cotton,15,14,14,50.762272,28-28
21.58,47.1,30.17,Sandy,Paddy,35,0,0,87.4955934,Urea
34.09,58.05,39.69,Clayey,Pulses,6,1,5,43.0155044,20-20
26.72,58.52,62.69,Clayey,Paddy,11,3,12,33.2118696,Urea
22.04,58.49,29.03,Loamy,Ground Nuts,8,19,17,46.0133995,14-35-14
22.5,51.88,36.58,Loamy,Millets,41,0,2,43.797852,10/26/2026
38.05,71.56,50.94,Clayey,Ground Nuts,11,9,15,35.4487936,10/26/2026
28.21,59.97,54.67,Red,Tobacco,6,2,5,45.73534086,DAP
35.11,69.12,38.09,Red,Oil seeds,7,4,24,58.3353166,DAP
33.34,55.54,24.95,Loamy,Millets,18,0,22,66.726955,10/26/2026
28.36,53.52,39.93,Sandy,Barley,22,0,20,57.6383664,28-28
30.1,74.95,61.83,Sandy,Sugarcane,20,2,22,43.3042467,Urea
28.07,60.67,37.38,Clayey,Wheat,5,8,27,37.9752728,20-20
27.75,63.56,36.82,Black,Tobacco,14,4,8,50.30239968,DAP
30.96,49.06,48.58,Red,Maize,20,1,23,54.37248498,10/26/2026
34.57,67.12,53.8,Loamy,Barley,11,9,32,39.53796,Urea
24.58,66.09,47.42,Clayey,Millets,22,0,25,27.8106136,Urea
25.28,48.9,53.75,Loamy,Millets,27,4,22,35.200875,10/26/2026
21.29,52.95,54.28,Black,Oil seeds,15,3,12,27.2008854,28-28
34.65,67.45,27.77,Clayey,Pulses,13,3,37,49.448658,DAP
32.71,63.72,42.47,Red,Barley,41,0,0,52.8792748,DAP
31.56,58.38,47.62,Red,Maize,44,0,4,53.19466614,10/26/2026
29.88,57.23,30.93,Red,Maize,36,2,0,67.81669032,DAP
29.61,74.1,58.36,Clayey,Tobacco,40,0,1,28.84952448,10/26/2026
27.26,59.75,46.54,Black,Sugarcane,24,0,25,46.68910389,28-28
31.1,59.38,64.58,Black,Millets,20,0,20,26.3025378,20-20
27.62,42.65,34.2,Red,Ground Nuts,19,13,15,60.737677,DAP
23.39,51.7,38.58,Sandy,Sugarcane,17,0,40,67.96172136,Urea
30.76,65.37,56.76,Black,Wheat,8,0,41,30.6794286,14-35-14
27.59,52.68,22.3,Black,Tobacco,16,1,43,66.1593744,17-17-17
29.22,56.15,58.3,Clayey,Paddy,7,0,14,40.214646,17-17-17
29,51.21,32.58,Sandy,Barley,12,0,14,66.6608508,Urea
29.99,59.24,41.71,Loamy,Paddy,12,4,12,70.262766,Urea
30.55,55.03,34.97,Sandy,Sugarcane,3,19,13,84.79430778,17-17-17
28.25,51.77,37.97,Loamy,Sugarcane,25,0,26,65.00712985,10/26/2026
21.43,41.07,57.57,Red,Tobacco,12,1,5,40.5074967,14-35-14
22.87,46.84,31.51,Sandy,Oil seeds,22,0,19,59.4383616,20-20
37.21,59.96,69.61,Loamy,Paddy,24,3,15,43.050474,10/26/2026
32.81,69.92,24.3,Clayey,Pulses,8,11,29,48.847696,DAP
26.37,67.22,61.02,Black,Wheat,10,0,39,24.2521866,20-20
33.72,60.97,44.56,Sandy,Wheat,8,12,20,57.8494224,20-20
24.53,55.6,43.85,Black,Barley,12,5,27,36.011241,10/26/2026
25.84,58.46,68.74,Loamy,Tobacco,6,9,33,27.177444,20-20
20.28,44.28,64.04,Black,Maize,33,4,0,24.35779368,17-17-17
32.16,62.49,27.24,Black,Cotton,12,0,36,54.400833,Urea
23.79,54.8,34.58,Black,Oil seeds,46,3,0,41.3205804,17-17-17
27.6,61.91,38.15,Sandy,Oil seeds,22,0,22,55.104639,DAP
38.17,72.1,28.01,Red,Oil seeds,10,0,34,71.4997481,28-28
27.77,55.5,48.92,Red,Wheat,12,12,24,43.7086452,20-20
30.42,47.39,30.58,Clayey,Sugarcane,9,15,22,62.91590136,28-28
32.29,54.87,41.39,Clayey,Pulses,26,3,19,40.8605476,DAP
32.93,56.43,53.21,Black,Ground Nuts,8,8,34,36.90818595,28-28
22.42,43.59,46.16,Sandy,Pulses,1,23,15,47.1929136,28-28
23.83,55.37,70,Clayey,Cotton,40,0,0,16.794,Urea
29,67.64,61.06,Black,Sugarcane,18,1,36,33.79625964,28-28
24.87,60.88,70,Black,Cotton,18,0,39,18.711,28-28
40,78.73,39.93,Red,Sugarcane,11,8,31,77.85555564,17-17-17
26.64,60.11,29.46,Loamy,Maize,38,0,3,56.8182065,14-35-14
28.5,54.54,57.79,Loamy,Tobacco,9,10,32,40.3848396,Urea
25.4,49.86,56.53,Black,Maize,35,0,0,32.65088211,20-20
26.35,59.75,53.03,Loamy,Cotton,14,0,39,34.2059025,Urea
30.08,70.31,42.74,Sandy,Pulses,6,0,30,51.5374356,10/26/2026
32.45,71.13,36.11,Sandy,Barley,10,0,35,60.8245578,28-28
26.64,54.15,42.1,Clayey,Oil seeds,41,3,0,35.298156,10/26/2026
26.97,51.74,34.74,Red,Maize,35,0,3,61.64766322,Urea
30.48,61.59,24.88,Loamy,Barley,9,18,16,60.219948,Urea
28.25,54.87,56.78,Red,Ground Nuts,5,6,24,37.5890823,20-20
27.53,40.07,31.84,Sandy,Pulses,14,10,15,69.543648,28-28
39.78,63.55,29.54,Clayey,Pulses,6,7,29,55.1194488,17-17-17
32.23,74.54,32.4,Sandy,Wheat,7,3,32,62.616528,Urea
29.54,68.62,31.48,Red,Pulses,39,0,2,56.3556444,17-17-17
28.58,50.54,54.24,Sandy,Cotton,8,7,26,44.9674368,14-35-14
32.26,74.11,50.32,Clayey,Tobacco,44,0,0,36.94522752,DAP
33.95,50.1,43.41,Clayey,Maize,10,0,11,46.2385572,20-20
27.46,56.08,46.59,Red,Wheat,14,11,33,45.1677688,Urea
28.55,51.94,70,Clayey,Millets,31,3,3,19.4712,14-35-14
31.04,62.08,37.18,Black,Paddy,25,2,23,68.7275928,Urea
35.4,62.35,43.09,Sandy,Ground Nuts,10,12,14,61.206705,14-35-14
30.35,64.59,65.36,Loamy,Maize,5,8,28,29.8754412,28-28
23.84,40.24,61.13,Sandy,Wheat,12,3,5,36.1770864,14-35-14
31.09,60.88,24.64,Sandy,Cotton,17,0,16,73.9191168,Urea
32.89,59.55,40.12,Sandy,Paddy,41,0,0,92.6996292,28-28
35.21,59.99,52.74,Loamy,Paddy,12,12,12,64.1022825,28-28
25.58,52.45,68.83,Black,Millets,42,0,0,21.02151555,Urea
25.2,53.17,48.13,Loamy,Paddy,6,2,9,57.43176075,28-28
27.49,58.98,48.37,Red,Wheat,11,8,31,42.8730357,17-17-17
32.08,71.52,31.79,Black,Maize,24,0,27,52.9418736,DAP
26.85,59.85,50.57,Red,Maize,10,12,29,44.12504883,20-20
30.72,67.49,51.07,Red,Pulses,11,1,39,41.81777985,17-17-17
31.74,69.49,64.58,Clayey,Millets,6,2,34,22.3103496,10/26/2026
39.11,68.35,24.92,Sandy,Ground Nuts,7,4,36,84.7307832,17-17-17
28.91,63.15,33.04,Red,Pulses,9,3,41,56.1590172,17-17-17
27.52,67.88,39.25,Black,Tobacco,37,0,0,46.64871,14-35-14
25.41,59.6,47.88,Loamy,Barley,25,0,22,37.015624,17-17-17
32.18,68.67,33.89,Red,Wheat,36,2,0,58.19498025,10/26/2026
26.93,61.89,55.88,Loamy,Wheat,8,11,13,32.170098,20-20
34.46,54.47,58.14,Loamy,Sugarcane,8,10,10,49.8931433,20-20
37.11,57.52,59.83,Black,Oil seeds,37,0,0,34.5116538,28-28
25.4,51.85,40.41,Clayey,Barley,17,0,20,35.69441,10/26/2026
23.08,56.85,34.73,Red,Ground Nuts,33,0,1,48.63169795,10/26/2026
29.05,51.18,54.12,Black,Millets,12,4,14,34.0700292,17-17-17
30.88,62,46.07,Red,Pulses,45,0,0,47.9092548,Urea
36.5,67.29,49.74,Loamy,Paddy,25,0,18,67.3647345,20-20
35.86,73.75,44.57,Loamy,Ground Nuts,43,2,0,47.0295835,10/26/2026
26.9,58.33,26.84,Black,Tobacco,10,10,30,58.97120328,28-28
29.43,42.85,61.97,Clayey,Wheat,34,0,0,26.6012244,10/26/2026
23.2,42.49,28.19,Loamy,Cotton,11,0,38,53.9688055,28-28
37.57,63.17,70,Loamy,Maize,20,0,19,30.87315,20-20
31.68,62.82,43.85,Loamy,Sugarcane,18,1,15,59.8194025,20-20
31.14,61.64,50.47,Red,Oil seeds,19,2,18,44.3818518,28-28
24.57,61.8,37.23,Loamy,Wheat,11,0,14,42.834248,20-20
28.82,61.83,41.27,Red,Tobacco,8,5,27,59.4799821,14-35-14
34.14,52.29,37.41,Red,Barley,44,0,0,63.43402615,Urea
32.65,70.55,41.48,Clayey,Wheat,37,0,0,37.464504,DAP
32.84,66.23,49.59,Black,Ground Nuts,1,19,22,37.45891485,14-35-14
29.04,61.31,47.24,Loamy,Oil seeds,25,3,18,40.84943,DAP
32.43,58.32,61.02,Sandy,Wheat,36,1,0,40.087032,14-35-14
34.77,69.36,44.88,Clayey,Ground Nuts,36,0,0,37.4198656,14-35-14
29.15,57.25,55.55,Clayey,Sugarcane,21,0,16,36.832159,28-28
39.99,72.77,49.75,Sandy,Paddy,9,0,32,84.6566775,Urea
32.34,52.54,32.24,Black,Paddy,7,0,13,80.8739316,17-17-17
35.63,59.21,51.58,Loamy,Sugarcane,40,0,0,57.6931563,20-20
34.29,63.96,28.02,Loamy,Cotton,1,20,20,62.33468,DAP
24.99,51.26,34.71,Sandy,Ground Nuts,6,3,29,58.251738,20-20
25.09,62.93,34.08,Black,Millets,16,0,38,40.7672352,20-20
29.11,56.91,62.25,Black,Ground Nuts,26,3,24,27.10015875,10/26/2026
30.58,61.29,60.2,Black,Tobacco,5,3,32,34.6085676,14-35-14
24.25,57.38,30.23,Sandy,Paddy,21,1,18,87.6715866,10/26/2026
24.2,55.48,57.9,Black,Barley,14,0,37,26.773074,DAP
20.69,57.12,59.85,Sandy,Tobacco,13,2,9,36.3200112,10/26/2026
27.56,67.78,36.61,Red,Millets,10,11,28,49.6679667,10/26/2026
21.97,48.06,43.61,Loamy,Cotton,27,0,17,39.422249,Urea
36.42,59.37,37.49,Red,Paddy,22,0,15,96.08146433,17-17-17
33.72,57.94,36.36,Black,Oil seeds,16,0,38,50.6720772,DAP
36.86,66.97,28.44,Clayey,Ground Nuts,14,0,36,51.6577328,17-17-17
20.76,48.98,63.92,Black,Tobacco,12,16,10,26.11917792,20-20
35.38,56.76,21.51,Black,Millets,37,0,0,65.2581558,20-20
28.96,64.48,27.52,Clayey,Oil seeds,14,15,12,43.8822912,14-35-14
28.62,45.89,61.45,Sandy,Cotton,9,2,7,38.994867,Urea
32.64,66.3,39.89,Black,Ground Nuts,14,20,17,44.4315087,20-20
35.16,73.41,48.63,Clayey,Paddy,13,17,18,51.5436306,DAP
23.55,54.07,32.68,Loamy,Pulses,16,2,17,47.167758,Urea
27.06,59.18,59.42,Black,Tobacco,9,1,4,32.66381592,10/26/2026
22,57.32,45.85,Sandy,Tobacco,5,17,18,50.9495184,28-28
31.75,57.58,30.58,Clayey,Paddy,0,19,18,70.5668184,14-35-14
29.11,60.77,61.25,Red,Sugarcane,10,0,41,43.13031938,28-28
28.85,63.24,39.74,Red,Oil seeds,27,0,19,50.4303888,28-28
30.29,53.7,25.09,Loamy,Wheat,4,4,26,62.722143,DAP
33.04,63.52,47.86,Black,Paddy,7,0,8,59.3520048,Urea
21.37,53.85,26.22,Sandy,Ground Nuts,4,17,17,58.2699684,DAP
34.88,62.36,57.79,Clayey,Pulses,36,0,0,29.9116944,20-20
27.81,66.3,59.63,Clayey,Cotton,18,1,35,23.4049112,Urea
26.02,65.02,48.03,Loamy,Barley,7,9,15,36.134741,Urea
24.9,59.13,55.71,Loamy,Tobacco,6,0,12,37.3284978,DAP
39.86,74.47,42.82,Red,Barley,9,10,29,58.1712153,10/26/2026
34.01,55.99,29.3,Sandy,Wheat,24,0,24,76.37721,28-28
32.69,57.68,48.14,Loamy,Paddy,39,0,0,67.319466,10/26/2026
31.99,47.84,39.57,Black,Maize,40,2,1,53.87902542,17-17-17
39.59,72.27,42.36,Sandy,Wheat,43,0,0,64.3573656,DAP
29.71,48.75,26.24,Loamy,Tobacco,33,1,0,75.2750304,Urea
32,72.09,42.61,Loamy,Millets,22,0,22,44.7383745,28-28
39.03,74.51,65.94,Loamy,Wheat,18,0,37,30.928183,10/26/2026
39.83,65.33,33.3,Sandy,Cotton,9,0,10,77.634798,10/26/2026
30.53,70.52,56.87,Sandy,Ground Nuts,8,13,25,39.231048,17-17-17
37.44,60.97,52.15,Red,Wheat,4,12,31,49.68480825,17-17-17
25.65,56.93,32.12,Clayey,Sugarcane,40,3,0,51.41801392,Urea
28.01,69.54,20.78,Loamy,Paddy,37,3,0,84.666375,10/26/2026
27.33,52.91,29.81,Loamy,Maize,16,4,40,60.38129845,Urea
27,54.79,41.03,Loamy,Tobacco,41,0,2,54.2087622,28-28
28.27,45.54,63.35,Loamy,Millets,34,0,4,30.701705,10/26/2026
39.37,73.58,47.49,Sandy,Barley,44,0,4,57.939534,14-35-14
29.14,54.24,24.55,Black,Oil seeds,40,1,2,55.111698,DAP
31.76,43.24,56.29,Clayey,Barley,10,4,18,32.135592,20-20
27.27,59.89,20,Sandy,Tobacco,11,0,36,85.93344,10/26/2026
24,49.08,66.12,Red,Millets,10,2,9,27.3770728,Urea
34.15,67.47,27.11,Black,Millets,14,3,34,55.47548565,10/26/2026
28.67,58.79,59,Sandy,Pulses,35,0,4,38.34894,10/26/2026
30.11,63.4,62.56,Sandy,Oil seeds,10,9,13,35.2774656,20-20
38.97,55.72,35.47,Black,Tobacco,4,19,21,69.74815392,17-17-17
32.02,60.85,31.09,Black,Barley,33,4,1,51.85718685,28-28
28.02,66.84,58.92,Sandy,Paddy,5,12,33,53.6981328,Urea
30.66,52.06,46.15,Black,Cotton,21,4,15,41.3357985,10/26/2026
27.05,58.49,39.27,Sandy,Ground Nuts,9,2,15,54.5513298,28-28
28.21,57.07,40.54,Sandy,Paddy,38,1,4,83.3587578,17-17-17
25.6,45,55.92,Red,Cotton,10,0,17,38.160056,28-28
29.75,61.63,34.96,Black,Tobacco,17,0,31,55.27086192,14-35-14
35.91,52.46,56.61,Sandy,Tobacco,14,16,13,59.72616144,28-28
23.45,51.03,44.45,Black,Pulses,36,2,0,35.68893075,DAP
35.86,70.31,54.4,Clayey,Ground Nuts,40,3,1,31.578912,17-17-17
29.26,71.92,44.23,Clayey,Pulses,39,4,0,32.3733696,20-20
35.79,66.77,34.39,Loamy,Barley,9,0,14,57.8647395,14-35-14
26.49,47.23,30.23,Red,Barley,17,1,15,60.91025655,DAP
25.05,57.08,55.46,Clayey,Tobacco,10,0,41,30.59791104,20-20
32.42,54.71,33.03,Sandy,Paddy,13,3,37,105.4596681,Urea
39.85,60.31,29.29,Sandy,Cotton,6,9,33,84.4659234,10/26/2026
27.87,61.38,57.51,Red,Pulses,13,16,13,35.0776195,10/26/2026
20.76,55.99,62.58,Clayey,Tobacco,40,0,0,22.8202128,20-20
22.3,56.51,42.72,Sandy,Tobacco,1,23,17,54.72347904,28-28
32.17,55.02,37.37,Sandy,Sugarcane,20,0,14,84.83534124,10/26/2026
32.58,58.58,34.16,Loamy,Maize,18,2,18,62.1904888,17-17-17
30.81,63.77,70,Red,Maize,18,2,39,28.943805,20-20
32.86,59.79,41.11,Clayey,Sugarcane,33,4,1,52.5640362,10/26/2026
28.58,56.91,45.99,Red,Barley,17,0,12,46.75942755,17-17-17
30.9,68.25,36.56,Sandy,Wheat,5,3,29,59.132424,Urea
28.35,48.46,32.32,Clayey,Millets,22,0,26,44.6525568,28-28
30.44,69.49,24.3,Red,Sugarcane,17,0,16,82.41689885,28-28
22.26,42.14,35.5,Loamy,Millets,22,0,17,47.37525,10/26/2026
27.59,59.58,58.65,Sandy,Barley,13,7,34,37.408518,DAP
28,41.61,30.62,Red,Oil seeds,23,0,22,65.0191201,17-17-17
29.15,57.67,32.35,Black,Sugarcane,34,0,1,62.89694483,10/26/2026
31.09,62.05,42.38,Red,Cotton,5,15,18,51.4376621,17-17-17
20.86,49.09,28.16,Loamy,Paddy,28,0,20,72.38778,28-28
34.1,57.33,56.67,Black,Tobacco,34,0,4,41.89915674,Urea
26.9,52.19,33.57,Red,Cotton,31,0,0,56.78137465,17-17-17
26.55,52.44,67.67,Black,Ground Nuts,5,0,14,22.3697736,Urea
26.56,57.43,26.53,Red,Tobacco,7,17,15,72.15826662,14-35-14
31.72,58.72,70,Sandy,Sugarcane,13,0,42,39.34944,28-28
25.55,50.88,27.55,Loamy,Cotton,8,19,12,54.81567,17-17-17
31.42,59.9,29.07,Black,Millets,11,8,30,52.9144893,17-17-17
28.24,51.23,42.62,Red,Cotton,19,0,38,51.0403707,DAP
30.09,46.89,35.95,Loamy,Wheat,32,4,0,55.5537675,14-35-14
28.94,62.47,31.99,Loamy,Sugarcane,38,2,3,67.76414385,17-17-17
39.33,59.27,40.62,Clayey,Wheat,17,0,43,47.040836,10/26/2026
29.89,55.53,32.61,Loamy,Barley,17,0,14,55.2699085,20-20
30.28,56.11,40.03,Sandy,Pulses,33,4,2,59.3738982,20-20
40,63.63,40.65,Clayey,Millets,10,3,27,46.618238,17-17-17
36.4,55.11,26.14,Red,Wheat,18,0,17,77.3827527,DAP
27.28,47.79,29.37,Clayey,Millets,25,0,18,45.5789516,Urea
27.38,53.83,55.09,Red,Maize,15,0,40,42.3018293,28-28
29.14,64.95,36.54,Black,Paddy,12,0,35,64.94290155,17-17-17
